OBJECTID,fire_id,fire_name,ignition_date,area_ha,perim_km,state,Shape__Area,Shape__Length
287852,8,Churchill - Jeeralang,2009/02/07 00:00:00+00,312,17,VIC (Victoria),0.000322204,0.188784055
296420,10,,2009/02/07 00:00:00+00,49,4,VIC (Victoria),5.03E-05,0.036780993
298337,8,Churchill - Jeeralang,2009/02/07 00:00:00+00,10,2,VIC (Victoria),1.00E-05,0.015938309
298658,8,Churchill - Jeeralang,2009/02/07 00:00:00+00,28,3,VIC (Victoria),2.90E-05,0.034710182
308075,60,,2009/02/07 00:00:00+00,79,8,VIC (Victoria),8.15E-05,0.074305883
310505,37,,2009/02/07 00:00:00+00,54553,300,VIC (Victoria),0.006124449,0.733052096
310506,37,,2009/02/07 00:00:00+00,54553,300,VIC (Victoria),0.023636956,1.156690914
310507,37,,2009/02/07 00:00:00+00,54553,300,VIC (Victoria),0.017322091,1.176870518
310508,37,,2009/02/07 00:00:00+00,54553,300,VIC (Victoria),0.008403243,0.672591033
311178,37,,2009/02/07 00:00:00+00,116586,437,VIC (Victoria),0.002028633,0.276608214
311179,37,,2009/02/07 00:00:00+00,116586,437,VIC (Victoria),0.008043352,0.597476768
311180,37,,2009/02/07 00:00:00+00,116586,437,VIC (Victoria),0.001781348,0.303480231
311181,37,,2009/02/07 00:00:00+00,116586,437,VIC (Victoria),0.046551121,1.628745554
311182,37,,2009/02/07 00:00:00+00,116586,437,VIC (Victoria),0.039510908,1.172723261
311183,37,,2009/02/07 00:00:00+00,116586,437,VIC (Victoria),0.018813048,0.993063572
311184,37,,2009/02/07 00:00:00+00,116586,437,VIC (Victoria),0.001574799,0.266104929
311185,37,,2009/02/07 00:00:00+00,116586,437,VIC (Victoria),0.000358731,0.190925037
311186,37,,2009/02/07 00:00:00+00,116586,437,VIC (Victoria),7.66E-05,0.046228542
311337,60,,2009/02/07 00:00:00+00,68931,459,VIC (Victoria),0.002780958,0.405322477
311338,60,,2009/02/07 00:00:00+00,68931,459,VIC (Victoria),0.023607795,1.365724961
311339,60,,2009/02/07 00:00:00+00,68931,459,VIC (Victoria),0.00239946,0.47221657
311340,60,,2009/02/07 00:00:00+00,68931,459,VIC (Victoria),0.003726178,0.630142299
311341,60,,2009/02/07 00:00:00+00,68931,459,VIC (Victoria),0.016181939,1.036083943
311342,60,,2009/02/07 00:00:00+00,68931,459,VIC (Victoria),0.021254812,0.969783902
311343,60,,2009/02/07 00:00:00+00,68931,459,VIC (Victoria),0.001101732,0.27726408
311468,39,,2009/02/07 00:00:00+00,32300,309,VIC (Victoria),0.011932074,0.933000205
311469,39,,2009/02/07 00:00:00+00,32300,309,VIC (Victoria),0.010934148,0.843165863
311470,39,,2009/02/07 00:00:00+00,32300,309,VIC (Victoria),0.003098836,0.581678619
311471,39,,2009/02/07 00:00:00+00,32300,309,VIC (Victoria),0.006954267,0.853317994
30189,10,,2009/02/08 00:00:00+00,57,5,VIC (Victoria),5.88E-05,0.050523789
95130,34, ,2009/02/08 00:00:00+00,999,45,VIC (Victoria),0.001067158,0.297031085
161647,10,,2009/02/08 00:00:00+00,24341,172,VIC (Victoria),0.02528241,1.771114208
272212,10,,2009/02/08 00:00:00+00,19,2,VIC (Victoria),1.93E-05,0.0213911
296098,10,,2009/02/08 00:00:00+00,23,3,VIC (Victoria),2.36E-05,0.03266961
178171,68,,2009/02/09 00:00:00+00,361,12,VIC (Victoria),0.000368956,0.121406783
238132,67,,2009/02/09 00:00:00+00,24,3,VIC (Victoria),2.45E-05,0.026663761
263937,66,,2009/02/09 00:00:00+00,64,5,VIC (Victoria),6.54E-05,0.046469314
301358,15,,2009/02/09 00:00:00+00,37,3,VIC (Victoria),3.71E-05,0.027383189
238935,45,,2009/02/11 00:00:00+00,153,7,VIC (Victoria),0.000155356,0.068906127
253321,8,,2009/02/11 00:00:00+00,10,1,VIC (Victoria),1.02E-05,0.013468762
292707,16,,2009/02/11 00:00:00+00,473,11,VIC (Victoria),0.000476707,0.109014524
85339,54,,2009/02/23 00:00:00+00,29,3,VIC (Victoria),2.94E-05,0.033573812
121235,27,Yarram - Napier Rd,2009/02/23 00:00:00+00,39,3,VIC (Victoria),4.01E-05,0.032014518
130938,54,,2009/02/23 00:00:00+00,12,2,VIC (Victoria),1.24E-05,0.016922678
153518,27,Yarram - Napier Rd,2009/02/23 00:00:00+00,1361,19,VIC (Victoria),0.001405442,0.193565442
246588,999,Upwey Nixons Rd,2009/02/23 00:00:00+00,343,14,VIC (Victoria),0.000359584,0.12330443
258490,54,,2009/02/23 00:00:00+00,64,5,VIC (Victoria),6.53E-05,0.051715134
296218,54,,2009/02/23 00:00:00+00,2565,57,VIC (Victoria),0.002643672,0.502487309
245466,BF 2019 EKM 001,Kununurra East,2019/07/04 00:00:00+00,1282,45,WA (Western Australia),0.00108125,0.414999932
67840,19071340633,"1732 Old GI, Chambigne",2019/07/12 00:00:00+00,4288,33,NSW (New South Wales),0.00399812,0.318480461
134255,BF 2019 EKM 004,Ngamoowalem Sth,2019/07/13 00:00:00+00,14,2,WA (Western Australia),1.14E-05,0.016280665
15807,19071540814,Bunghole Creek Fire,2019/07/14 00:00:00+00,29,3,NSW (New South Wales),2.74E-05,0.029092342
124865,,Rundle State Forest/NP/W/2019/001,2019/07/14 00:00:00+00,17,3,QLD (Queensland),1.54E-05,0.026653236
276183,,Errk Oykangand National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/001,2019/07/16 00:00:00+00,1561,22,QLD (Queensland),0.001314242,0.200930869
231353,19071841068,Lemon Tree Creek,2019/07/17 00:00:00+00,35,4,NSW (New South Wales),3.33E-05,0.037740287
250519,19071841086,Lindfield Park Road,2019/07/17 00:00:00+00,909,38,NSW (New South Wales),0.000878463,0.337851984
199689,10520,,2019/07/19 00:00:00+00,19,2,TAS (Tasmania),2.12E-05,0.023470656
175444,,Western Creek State Forest/NP/W/2019/001,2019/07/24 00:00:00+00,51,3,QLD (Queensland),4.70E-05,0.024390535
229878,,Palmer Goldfield Resources Reserve/NP/W/2019/001,2019/07/24 00:00:00+00,246,7,QLD (Queensland),0.000208034,0.066639181
288976,BF 2019 EKM 006,Parry Lagoons_Duckhole Dam,2019/07/25 00:00:00+00,171,7,WA (Western Australia),0.00014375,0.059999968
72057,19072742148,"Summerland Way, Gurranang",2019/07/26 00:00:00+00,179,7,NSW (New South Wales),0.000166646,0.066694124
84827,19072742240,Middle Ck Rd,2019/07/26 00:00:00+00,5730,106,NSW (New South Wales),0.005403811,0.93693123
281460,,Cape Melville National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/001,2019/07/26 00:00:00+00,722,12,QLD (Queensland),0.000606278,0.107936342
257391,999, ,2019/07/26 00:00:00+00,209,39,WA (Western Australia),0.000181369,0.360186068
34617,999, ,2019/07/30 00:00:00+00,12,2,WA (Western Australia),1.04E-05,0.021680389
19293,19080242757,Captains Creek,2019/07/31 00:00:00+00,22,4,NSW (New South Wales),2.06E-05,0.035123088
61960,19080242757,Captains Creek,2019/07/31 00:00:00+00,32,4,NSW (New South Wales),2.97E-05,0.033972268
54452,,Jardine River National Park/NP/W/2019/002,2019/07/31 00:00:00+00,15,4,QLD (Queensland),1.24E-05,0.038854832
286739,999, ,2019/08/02 00:00:00+00,50,6,WA (Western Australia),4.34E-05,0.058360833
194451,19080443045,"Clearview Rd, Coutts Crossing",2019/08/03 00:00:00+00,979,16,NSW (New South Wales),0.0009141,0.1538635
105055,BF 2019 SWC 003,,2019/08/03 00:00:00+00,686,17,WA (Western Australia),0.000648566,0.168186245
225102,19080543065,Gilmores Gully Fire,2019/08/04 00:00:00+00,4312,105,NSW (New South Wales),0.004291881,0.909727046
48739,,Ross Shannon/NP/W/2019/001,2019/08/05 00:00:00+00,57,3,QLD (Queensland),5.17E-05,0.031647088
276879,19080743301,Ballengara Road,2019/08/06 00:00:00+00,410,12,NSW (New South Wales),0.000387565,0.11222931
33281,19080843471,"Llewellyn Rd, Barretts Creek",2019/08/07 00:00:00+00,23,3,NSW (New South Wales),2.14E-05,0.023312896
121900,19080843471,"Llewellyn Rd, Barretts Creek",2019/08/07 00:00:00+00,164,6,NSW (New South Wales),0.000152159,0.055622991
127191,19080843442,Rockview,2019/08/07 00:00:00+00,1164,46,NSW (New South Wales),0.001444466,0.250960432
224448,19080843496,Kerriki Forest,2019/08/07 00:00:00+00,1835,90,NSW (New South Wales),0.001771361,0.833379876
251906,19080843497,"Yabbra Rd, Yabbra",2019/08/07 00:00:00+00,104,7,NSW (New South Wales),9.56E-05,0.06486586
13685,19080943628,"Yammacoona Way, Dondingalong",2019/08/08 00:00:00+00,82,5,NSW (New South Wales),7.71E-05,0.053228533
65962,19080943706,"Barretts Creek Rd, Barretts Creek",2019/08/08 00:00:00+00,1560,22,NSW (New South Wales),0.001448775,0.209123615
83687,19080943561,"Racing Trk, Turners Flat",2019/08/08 00:00:00+00,1434,33,NSW (New South Wales),0.001384727,0.255173185
87584,19080943679,"Findon Creek Rd, Findon Creek",2019/08/08 00:00:00+00,398,17,NSW (New South Wales),0.000366417,0.166219318
129568,19080943539,"Clarence Way, Whiteman Creek",2019/08/08 00:00:00+00,2397,53,NSW (New South Wales),0.002301027,0.430833069
144120,19080943680,"Black Mountain Rd, Nymboida",2019/08/08 00:00:00+00,560,17,NSW (New South Wales),0.000539791,0.139930664
157445,19080943653,"Old Station Rd, Verges Creek",2019/08/08 00:00:00+00,3369,62,NSW (New South Wales),0.003185886,0.602346422
206636,19080943678,"Lynches Creek Rd, Lynchs Creek",2019/08/08 00:00:00+00,152,9,NSW (New South Wales),0.000139786,0.084757334
111274,,Jimna State Forest/NP/W/2019/001,2019/08/08 00:00:00+00,118,17,QLD (Queensland),0.00010745,0.162237409
270882,,Allies Creek State Forest/NP/W/2020/001,2019/08/08 00:00:00+00,5399,32,QLD (Queensland),0.004873824,0.303279278
25320,19081043876,"Clearfield Rd, Rappville",2019/08/09 00:00:00+00,6306,50,NSW (New South Wales),0.005849461,0.482222167
146754,19081043820,"Jocks Rd, Collombatti",2019/08/09 00:00:00+00,203,9,NSW (New South Wales),0.000192066,0.087677045
302030,19081043789,"Brewers Rd, Kippenduff",2019/08/09 00:00:00+00,933,25,NSW (New South Wales),0.000912793,0.204872048
20624,19081144005,LORNE STATE FOREST Boundary Road,2019/08/10 00:00:00+00,96,4,NSW (New South Wales),9.08E-05,0.041285143
41198,19081144056,Sandy Creek,2019/08/10 00:00:00+00,68,4,NSW (New South Wales),6.34E-05,0.039930771
195116,19081144058,Wombat Creek,2019/08/10 00:00:00+00,113,8,NSW (New South Wales),0.000105492,0.080559208
220631,19081143943,"Morora Rd, Cascade",2019/08/10 00:00:00+00,17,2,NSW (New South Wales),1.57E-05,0.019498766
239975,19081544445,Old Glen Innes Rd (2),2019/08/10 00:00:00+00,1517,29,NSW (New South Wales),0.001415567,0.277579665
58587,BF 2019 WKM 002,Minyirr Cable Beach,2019/08/10 00:00:00+00,28,4,WA (Western Australia),2.42E-05,0.038489248
274904,19081244166,"Hassans Ck, Fine Flower",2019/08/11 00:00:00+00,172,8,NSW (New South Wales),0.000160226,0.082094966
301891,19081244082,Mattiers Creek,2019/08/11 00:00:00+00,480,12,NSW (New South Wales),0.000447794,0.11742683
41455,,Bowling Green Bay National Park/NP/W/2019/001,2019/08/11 00:00:00+00,21,2,QLD (Queensland),1.78E-05,0.022876862
190123,BF 2019 WKM 003,Gantheaum Point,2019/08/11 00:00:00+00,245,9,WA (Western Australia),0.000208813,0.080316327
224459,19081344262,"Shark Creek Rd, Shark Creek",2019/08/12 00:00:00+00,56,3,NSW (New South Wales),5.20E-05,0.029963251
303438,19081344259,"Kindee Rd, Kindee",2019/08/12 00:00:00+00,841,30,NSW (New South Wales),0.00086395,0.212359829
303517,,Staaten River National Park/NP/W/2019/001,2019/08/12 00:00:00+00,756022,601,QLD (Queensland),0.641431549,5.537922466
287077,BF 2019 EKM 009,Ord River Nature Reserve,2019/08/12 00:00:00+00,94,4,WA (Western Australia),7.88E-05,0.033622006
90688,10530,,2019/08/13 00:00:00+00,35,4,TAS (Tasmania),3.85E-05,0.046445321
23668,19081544488,Dinner Creek,2019/08/14 00:00:00+00,2045,28,NSW (New South Wales),0.0019134,0.240388286
57206,19081644639,"Sundowner Creek Road, Millbank",2019/08/15 00:00:00+00,80,4,NSW (New South Wales),7.56E-05,0.043421779
71749,19081644613,"Yalwal Rd, Bamarang",2019/08/15 00:00:00+00,56,4,NSW (New South Wales),5.49E-05,0.034204702
1616,999, ,2019/08/15 00:00:00+00,463,32,WA (Western Australia),0.000447407,0.222643506
1776,999, ,2019/08/15 00:00:00+00,39,4,WA (Western Australia),3.41E-05,0.033364916
20341,999, ,2019/08/15 00:00:00+00,114,9,WA (Western Australia),0.000102,0.081901558
66712,999, ,2019/08/15 00:00:00+00,28,3,WA (Western Australia),2.46E-05,0.026726613
73813,999, ,2019/08/15 00:00:00+00,11,3,WA (Western Australia),1.01E-05,0.025188004
121747,999, ,2019/08/15 00:00:00+00,28,3,WA (Western Australia),2.41E-05,0.030201213
151304,999, ,2019/08/15 00:00:00+00,11,2,WA (Western Australia),9.21E-06,0.016634801
177824,999, ,2019/08/15 00:00:00+00,147,9,WA (Western Australia),0.000134799,0.081505921
226871,999, ,2019/08/15 00:00:00+00,14,2,WA (Western Australia),1.22E-05,0.017892432
266522,999, ,2019/08/15 00:00:00+00,18,3,WA (Western Australia),1.67E-05,0.021790842
269083,999, ,2019/08/15 00:00:00+00,13,2,WA (Western Australia),1.14E-05,0.017312436
285580,999, ,2019/08/15 00:00:00+00,50,9,WA (Western Australia),4.51E-05,0.079974194
295320,999, ,2019/08/15 00:00:00+00,69,8,WA (Western Australia),6.20E-05,0.071365232
310075,999, ,2019/08/15 00:00:00+00,24,3,WA (Western Australia),2.10E-05,0.031447355
34435,19081744803,"TERREEL RD, TERREEL",2019/08/16 00:00:00+00,992,29,NSW (New South Wales),0.000958544,0.264890637
218041,19081744832,"Second Creek, Washpool State Forest",2019/08/16 00:00:00+00,704,25,NSW (New South Wales),0.000662703,0.213596281
198444,19081845092,"Long Nose Point Fire, Ku-Ring-Gai Chase",2019/08/17 00:00:00+00,15,2,NSW (New South Wales),1.50E-05,0.01605659
237109,10538,,2019/08/18 00:00:00+00,15,3,TAS (Tasmania),1.72E-05,0.033204253
100134,,Squirrel Creek State Forest/NP/W/2019/001,2019/08/19 00:00:00+00,216,8,QLD (Queensland),0.000196158,0.079149372
151409,,Eungella National Park/NP/W/2019/001,2019/08/19 00:00:00+00,38,3,QLD (Queensland),3.32E-05,0.02474309
239037,,Jardine River National Park/NP/W/2019/001,2019/08/19 00:00:00+00,24194,103,QLD (Queensland),0.020018595,0.94140405
12450,19082145388,Cherry Tree Hill,2019/08/20 00:00:00+00,12,2,NSW (New South Wales),1.10E-05,0.019784564
123216,19082145351,Big Island. Forster,2019/08/20 00:00:00+00,120,6,NSW (New South Wales),0.000115099,0.05837769
183828,19082145351,Big Island. Forster,2019/08/20 00:00:00+00,14,2,NSW (New South Wales),1.31E-05,0.016884759
97207,,Bellthorpe National Park/NP/W/2019/001,2019/08/20 00:00:00+00,168,12,QLD (Queensland),0.000152368,0.110860552
25458,19082245504,Walters Creek,2019/08/21 00:00:00+00,83,6,NSW (New South Wales),7.72E-05,0.062845478
206418,19082245504,Walters Creek,2019/08/21 00:00:00+00,83,6,NSW (New South Wales),7.72E-05,0.062845478
141346,,Bribie Island National Park/NP/W/2020/001,2019/08/21 00:00:00+00,2214,33,QLD (Queensland),0.00201161,0.308570395
99260,,Ngaynggarr National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/001,2019/08/22 00:00:00+00,347,13,QLD (Queensland),0.000292046,0.116133405
258828,,Noosa National Park/NP/W/2019/001,2019/08/22 00:00:00+00,124,7,QLD (Queensland),0.000112374,0.0660246
2863,999, ,2019/08/22 00:00:00+00,287,14,WA (Western Australia),0.000250571,0.133477993
3143,999, ,2019/08/22 00:00:00+00,3177,75,WA (Western Australia),0.002871682,0.441084277
6924,999, ,2019/08/22 00:00:00+00,1745,82,WA (Western Australia),0.001630397,0.521570832
8095,999, ,2019/08/22 00:00:00+00,24,2,WA (Western Australia),2.14E-05,0.023293414
11636,999, ,2019/08/22 00:00:00+00,32,4,WA (Western Australia),2.79E-05,0.033927188
13492,999, ,2019/08/22 00:00:00+00,4682,118,WA (Western Australia),0.004175837,0.845229618
27906,999, ,2019/08/22 00:00:00+00,16,3,WA (Western Australia),1.46E-05,0.025897252
39501,999, ,2019/08/22 00:00:00+00,32,4,WA (Western Australia),2.77E-05,0.039203926
44943,999, ,2019/08/22 00:00:00+00,40,4,WA (Western Australia),3.97E-05,0.032566441
47453,999, ,2019/08/22 00:00:00+00,2970,89,WA (Western Australia),0.002823571,0.55974453
47567,999, ,2019/08/22 00:00:00+00,15,2,WA (Western Australia),1.28E-05,0.019528065
51399,999, ,2019/08/22 00:00:00+00,11,1,WA (Western Australia),9.27E-06,0.012897821
59493,999, ,2019/08/22 00:00:00+00,728,46,WA (Western Australia),0.000661937,0.415991766
60720,999, ,2019/08/22 00:00:00+00,239,20,WA (Western Australia),0.000215611,0.166147669
73745,999, ,2019/08/22 00:00:00+00,29,4,WA (Western Australia),2.58E-05,0.037182097
82342,999, ,2019/08/22 00:00:00+00,11,3,WA (Western Australia),9.97E-06,0.025131155
88058,999, ,2019/08/22 00:00:00+00,45,5,WA (Western Australia),3.94E-05,0.047588581
89559,999, ,2019/08/22 00:00:00+00,46,4,WA (Western Australia),4.07E-05,0.035805955
97340,999, ,2019/08/22 00:00:00+00,104,7,WA (Western Australia),9.20E-05,0.06413279
100104,999, ,2019/08/22 00:00:00+00,770,63,WA (Western Australia),0.000718203,0.49432067
107725,999, ,2019/08/22 00:00:00+00,25,3,WA (Western Australia),2.18E-05,0.029338081
110221,999, ,2019/08/22 00:00:00+00,62,7,WA (Western Australia),5.53E-05,0.060000919
110425,999, ,2019/08/22 00:00:00+00,192,11,WA (Western Australia),0.000172022,0.096128577
115534,999, ,2019/08/22 00:00:00+00,519,29,WA (Western Australia),0.00054155,0.185336173
115885,999, ,2019/08/22 00:00:00+00,132,11,WA (Western Australia),0.00011716,0.102998375
120489,999, ,2019/08/22 00:00:00+00,948,39,WA (Western Australia),0.000853016,0.299488366
125042,999, ,2019/08/22 00:00:00+00,41,6,WA (Western Australia),3.75E-05,0.050591247
127438,999, ,2019/08/22 00:00:00+00,268,21,WA (Western Australia),0.000243463,0.193537419
128483,999, ,2019/08/22 00:00:00+00,164,15,WA (Western Australia),0.000145473,0.144156376
130001,999, ,2019/08/22 00:00:00+00,88,5,WA (Western Australia),7.87E-05,0.051022221
130541,999, ,2019/08/22 00:00:00+00,30156,611,WA (Western Australia),0.031110854,2.753397592
131987,999, ,2019/08/22 00:00:00+00,1907,114,WA (Western Australia),0.001813724,0.732969439
144567,999, ,2019/08/22 00:00:00+00,526,48,WA (Western Australia),0.000510631,0.363230271
147494,999, ,2019/08/22 00:00:00+00,2198,75,WA (Western Australia),0.002020086,0.410408636
163936,999, ,2019/08/22 00:00:00+00,96,11,WA (Western Australia),8.43E-05,0.096391745
166310,999, ,2019/08/22 00:00:00+00,26,3,WA (Western Australia),2.24E-05,0.030021254
167908,999, ,2019/08/22 00:00:00+00,5438,250,WA (Western Australia),0.005462686,0.953082602
171131,999, ,2019/08/22 00:00:00+00,599,40,WA (Western Australia),0.000536321,0.338289684
175588,999, ,2019/08/22 00:00:00+00,340,18,WA (Western Australia),0.000300575,0.149286734
179474,999, ,2019/08/22 00:00:00+00,15,2,WA (Western Australia),1.32E-05,0.023329546
184126,999, ,2019/08/22 00:00:00+00,19,2,WA (Western Australia),1.70E-05,0.019963501
186153,999, ,2019/08/22 00:00:00+00,257,26,WA (Western Australia),0.000235546,0.241712272
186379,999, ,2019/08/22 00:00:00+00,28,3,WA (Western Australia),2.48E-05,0.031392136
193084,999, ,2019/08/22 00:00:00+00,21,3,WA (Western Australia),1.87E-05,0.025848163
205663,999, ,2019/08/22 00:00:00+00,173,11,WA (Western Australia),0.00016205,0.095570896
207269,999, ,2019/08/22 00:00:00+00,15,2,WA (Western Australia),1.31E-05,0.022043584
226757,999, ,2019/08/22 00:00:00+00,1183,51,WA (Western Australia),0.001099249,0.320647332
235405,999, ,2019/08/22 00:00:00+00,21,3,WA (Western Australia),1.97E-05,0.024724982
247300,999, ,2019/08/22 00:00:00+00,2373,99,WA (Western Australia),0.002246625,0.598651724
254277,999, ,2019/08/22 00:00:00+00,294,32,WA (Western Australia),0.000272298,0.266686669
255972,999, ,2019/08/22 00:00:00+00,17,4,WA (Western Australia),1.51E-05,0.032362602
274741,999, ,2019/08/22 00:00:00+00,660,42,WA (Western Australia),0.000603009,0.302981116
274751,999, ,2019/08/22 00:00:00+00,67,7,WA (Western Australia),5.94E-05,0.065677451
286483,999, ,2019/08/22 00:00:00+00,37,6,WA (Western Australia),3.36E-05,0.056339856
292369,999, ,2019/08/22 00:00:00+00,225,11,WA (Western Australia),0.00020303,0.099043963
298341,999, ,2019/08/22 00:00:00+00,104,10,WA (Western Australia),9.17E-05,0.096872272
304710,999, ,2019/08/22 00:00:00+00,3126,105,WA (Western Australia),0.002992234,0.671209426
305233,999, ,2019/08/22 00:00:00+00,201,15,WA (Western Australia),0.000179745,0.130856183
17160,19082445767,"Wombat Gully, Laguna",2019/08/23 00:00:00+00,10,1,NSW (New South Wales),9.84E-06,0.011823314
252245,10541,,2019/08/23 00:00:00+00,47,6,TAS (Tasmania),5.16E-05,0.057637219
132303,BF 2019 EKM 010,Marlgu Billabong,2019/08/23 00:00:00+00,66,3,WA (Western Australia),5.59E-05,0.031275123
252732,19082546004,"Kenneth Gully, Stewartsbrook",2019/08/24 00:00:00+00,356,14,NSW (New South Wales),0.000340256,0.136173071
21834,BF 2019 GLD 001,,2019/08/24 00:00:00+00,1421,137,WA (Western Australia),0.001458164,0.959522854
244150,,Oyala Thumotang National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/001,2019/08/25 00:00:00+00,984,17,QLD (Queensland),0.000822431,0.156195982
133386,,Yabba State Forest/NP/W/2019/001,2019/08/26 00:00:00+00,3818,34,QLD (Queensland),0.003459737,0.316500186
234491,,Forty Mile Scrub National Park/NP/W/2019/001,2019/08/26 00:00:00+00,16095,64,QLD (Queensland),0.013739856,0.601534356
239502,,Hann Tableland National Park/NP/W/2019/001,2019/08/26 00:00:00+00,617,11,QLD (Queensland),0.000523147,0.101213742
262085,,Palmer Goldfield Resources Reserve/NP/W/2019/002,2019/08/26 00:00:00+00,830,14,QLD (Queensland),0.000700548,0.125916234
300532,,Conondale National Park/NP/W/2019/002,2019/08/26 00:00:00+00,2085,27,QLD (Queensland),0.001889944,0.247280805
217769,BF 2019 EKM 011,Ord River Nature Reserve 2,2019/08/26 00:00:00+00,275,10,WA (Western Australia),0.00023125,0.089999942
280087,19082846353,"Gold Diggers Ck, Clouds Creek",2019/08/27 00:00:00+00,133,5,NSW (New South Wales),0.00012406,0.04698878
271987,,Conondale National Park/NP/W/2019/004,2019/08/29 00:00:00+00,145,12,QLD (Queensland),0.00013169,0.116579471
19180,19090146799,Bees Nest,2019/08/30 00:00:00+00,74,6,NSW (New South Wales),6.90E-05,0.061789759
